config1,config2,mean_rmse_config1,mean_rmse_config2,std_rmse_config1,std_rmse_config2,t_statistic,p_value,cohen_d,significant_force_rmse,better_config
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.2075035499652737,0.22265846632763303,0.003391859137774939,0.004085289364830054,-8.562373312818108,2.9213051589176865e-07,-4.036341488362939,True,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.20443356073298313,0.23149322659486668,0.007215852743030275,0.004058774006053371,-9.805386939133111,2.941416170646702e-07,-4.622303731212686,True,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.19329931311272316,0.2112028242895885,0.004885888503077901,0.003788086186463689,-8.687715361610076,2.974604256159783e-07,-4.095428296808682,True,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.21316567144526058,0.22908225317671338,0.004328212644792544,0.002713048320099987,-9.347603108398552,2.978726538878786e-07,-4.406502363859378,True,hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.1989055082850888,0.21401593214847872,0.0030634672169123777,0.004141210681548604,-8.80020515712954,2.9932266475328094e-07,-4.148456494959417,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_048_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.20345481535820664,0.2147299181473747,0.0030928725591807633,0.0022301802485646025,-8.87086691297238,2.994667674035418e-07,-4.181766766110763,True,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.2076379784112101,0.22090698569348696,0.0036319982304843642,0.00275704643075373,-8.729795586178005,3.010519235356079e-07,-4.115265104905906,True,hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.20345481535820664,0.22034606773510226,0.0030928725591807633,0.00462962141623094,-9.101384800016099,3.0366487126331543e-07,-4.290433940186369,True,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,0.21009357774932916,0.22371646678553286,0.002922217875743715,0.003718432297976623,-8.64162429418822,3.0445959104876455e-07,-4.073700759257935,True,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.19423690680301775,0.21111770542733665,0.004436286608539018,0.004075117277449406,-8.40692933112627,3.0532842562282147e-07,-3.9630644926636474,True,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_001_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.22371646678553286,0.2392002930275565,0.003718432297976623,0.004084073067537546,-8.410157392960103,3.0730261949885807e-07,-3.96458621560551,True,hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.20921257603339308,0.22947943044599484,0.002837541247523009,0.005355447336278558,-10.031886639160087,3.083011487028026e-07,-4.729076713763213,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.19069381996348997,0.20345481535820664,0.0033519100008600118,0.0030928725591807633,-8.393865685925993,3.0995482432939276e-07,-3.9569062312582273,True,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.19884219497677205,0.1776244577622469,0.005820220069954927,0.00443231141349088,8.700833625236504,3.104005217035406e-07,4.101612305587109,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.18065494603751395,0.2075035499652737,0.0069536318999889775,0.003391859137774939,-10.410771921736702,3.112109650264583e-07,-4.907684948831017,True,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.18065494603751395,0.20635860196767342,0.0069536318999889775,0.005825139338832814,-8.500709416653894,3.1360428578430606e-07,-4.00727284894154,True,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.22431200489924383,0.24057241547657343,0.004283156824383148,0.003936969182024755,-8.385027369804574,3.1571607409605197e-07,-3.9527398090824093,True,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.21009357774932916,0.2223259825958347,0.002922217875743715,0.0032457917488905846,-8.402456563346869,3.1605210237941425e-07,-3.96095600971199,True,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.1939754771374668,0.21256117541904385,0.00474953768408888,0.0046921926406025645,-8.351327848871057,3.1646868026278615e-07,-3.9368537025658576,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.19900704417673032,0.22208317725325946,0.0046146784750000615,0.006357565161364717,-8.812371975823286,3.166552792893287e-07,-4.154191988295293,True,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.20635860196767342,0.22908225317671338,0.005825139338832814,0.002713048320099987,-10.608690632873417,3.187788492503608e-07,-5.000984724010001,True,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.21401593214847872,0.22908225317671338,0.004141210681548604,0.002713048320099987,-9.12965861652662,3.1989348926122993e-07,-4.303762345109444,True,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.19733375791919525,0.21193246203636995,0.0037507787681437432,0.0036701894288021196,-8.345730980859992,3.2003280933612953e-07,-3.9342153136831715,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.22012373612428562,0.23347816082526865,0.0027510273668476803,0.0036780130343311477,-8.722622664501632,3.209080279304613e-07,-4.111883757200384,True,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.2217209904693507,0.20921257603339308,0.003391873940222868,0.002837541247523009,8.485521050889663,3.220168822805155e-07,4.0001129846568535,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.20597387034613557,0.18065494603751395,0.004444291999900916,0.0069536318999889775,9.204026784762094,3.2592654852467855e-07,4.338819835818595,True,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.2076379784112101,0.2238019050727941,0.0036319982304843642,0.004400987599029344,-8.498166603927702,3.270301794559553e-07,-4.006074155526887,True,hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.186418048807259,0.20981052433916958,0.0063856400700684065,0.0038744539821047403,-9.395672039918434,3.2858453948476415e-07,-4.429162275487445,True,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.2028933115901496,0.23149322659486668,0.007615290867408016,0.004058774006053371,-9.942740511153655,3.301143670746104e-07,-4.687052826009966,True,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.1856266826254867,0.20550064258194467,0.005399023327205659,0.0031706947388936025,-9.522420471372604,3.3051895320378875e-07,-4.488912059078112,True,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.20443356073298313,0.23439623684983457,0.007215852743030275,0.0026527654314562423,-11.691956459989232,3.329138691026968e-07,-5.511641132130832,True,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.19906879673368638,0.22208317725325946,0.004782099440612603,0.006357565161364717,-8.678864594171731,3.3486637773996567e-07,-4.091256005025777,True,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.2127711368919078,0.2255335117714952,0.003133830893513836,0.003364415885335416,-8.32718677266833,3.4061605207359675e-07,-3.9254734901071324,True,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.21111770542733665,0.2271037374844281,0.004075117277449406,0.004097876732519355,-8.29839431896682,3.438005254232233e-07,-3.9119005972675724,True,hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.18065494603751395,0.2058675542129834,0.0069536318999889775,0.005438386069392806,-8.568195499440494,3.4464895546530874e-07,-4.0390860934576205,True,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.19733375791919525,0.2143780407764106,0.0037507787681437432,0.004685805665326472,-8.519170164309232,3.4510025156834815e-07,-4.0159753288434485,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.20355819549435789,0.22034606773510226,0.0036278357557599237,0.00462962141623094,-8.562741568017074,3.4528912397787554e-07,-4.036515085528536,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.21693123556590063,0.23257999162634416,0.003798642266894768,0.004164990229115318,-8.328097725712626,3.486021252352699e-07,-3.925902917490442,True,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.20355819549435789,0.21722526443573878,0.0036278357557599237,0.003340849674937524,-8.31367058245157,3.523342783045535e-07,-3.919101896935079,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.21365747953798742,0.22908225317671338,0.004264504843055174,0.002713048320099987,-9.155313533998056,3.546114202979914e-07,-4.315856189186,True,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.20921257603339308,0.22012373612428562,0.002837541247523009,0.0027510273668476803,-8.282368719251407,3.550159846156895e-07,-3.9043460571133406,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.1939754771374668,0.2112028242895885,0.00474953768408888,0.003788086186463689,-8.507092181173846,3.5520312187497614e-07,-4.010281712991389,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.2087962573933893,0.2223259825958347,0.003630641663616249,0.0032457917488905846,-8.33456408538121,3.5522381713904374e-07,-3.928951188671273,True,hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128
hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_029_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.2011866667974268,0.22445514891323035,0.0035989075431855154,0.006325256446150054,-9.592044857343472,3.5575945708517614e-07,-4.521733309382079,True,hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.20381394302312106,0.22012373612428562,0.004491353733763757,0.0027510273668476803,-9.289947704235157,3.5789099729980054e-07,-4.37932334568872,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.1916931952407665,0.20550064258194467,0.003770804890287452,0.0031706947388936025,-8.407742678061172,3.582045864711789e-07,-3.9634479080857323,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.2181351883247565,0.20550064258194467,0.0033026860283041776,0.0031706947388936025,8.278934985858461,3.587691063395469e-07,3.9027273796687143,True,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.19136897560294813,0.21316567144526058,0.006068513079794013,0.004328212644792544,-8.77262818130373,3.591476328386581e-07,-4.135456583885385,True,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.19523981751201225,0.20981052433916958,0.0035675348994297354,0.0038744539821047403,-8.299631902108247,3.6026006889542913e-07,-3.912483999555297,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.19884219497677205,0.2206410453093527,0.005820220069954927,0.003022660098118261,-9.971554666248114,3.634605968195202e-07,-4.700635948984267,True,hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.1856266826254867,0.20499603756342646,0.005399023327205659,0.0037828567330857044,-8.814430537423245,3.6434872404897913e-07,-4.1551624035398405,True,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.22090698569348696,0.20449679405253948,0.00275704643075373,0.004523406373147026,9.293336210695578,3.6491543077157545e-07,4.380920702952891,True,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.20597387034613557,0.22265846632763303,0.004444291999900916,0.004085289364830054,-8.291629652819294,3.655677902162176e-07,-3.908711703063987,True,hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.19329931311272316,0.21111770542733665,0.004885888503077901,0.004075117277449406,-8.401902439765621,3.685956803648858e-07,-3.9606947933507124,True,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.2058675542129834,0.2255335117714952,0.005438386069392806,0.003364415885335416,-9.225702695574581,3.699459458461934e-07,-4.349037958167865,True,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.20921257603339308,0.2206410453093527,0.002837541247523009,0.003022660098118261,-8.269803722188309,3.7012442644214145e-07,-3.89842286069407,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.17229209510332644,0.19841805111744593,0.00584867136313662,0.007206790827368897,-8.444597140336807,3.7114043227589526e-07,-3.980821268213789,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.18239709264590206,0.20381394302312106,0.005973135935875554,0.004491353733763757,-8.597316042833171,3.774032002864396e-07,-4.052813649260819,True,hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.21193246203636995,0.2300456111825537,0.0036701894288021196,0.005071549200080486,-8.680057254213013,3.8644266556916606e-07,-4.091818230361004,True,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.21193246203636995,0.2271037374844281,0.0036701894288021196,0.004097876732519355,-8.273479410186724,3.898176228867091e-07,-3.9001555966335397,True,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.18491538321505765,0.20449679405253948,0.005387357842691856,0.004523406373147026,-8.35082137120269,3.923070774211076e-07,-3.9366149467033105,True,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.2058675542129834,0.22610897950966688,0.005438386069392806,0.002813910002397755,-9.917008594228019,3.926617807814155e-07,-4.674922684042602,True,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.19423690680301775,0.21009357774932916,0.004436286608539018,0.002922217875743715,-8.954777374155837,3.9320163333813677e-07,-4.221322536854306,True,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.186418048807259,0.21384537817809693,0.0063856400700684065,0.0075312158849155765,-8.333208385144943,3.941135829578522e-07,-3.9283121054510586,True,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.18491538321505765,0.2058675542129834,0.005387357842691856,0.005438386069392806,-8.211125848657744,3.9512636707483263e-07,-3.8707618458413573,True,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.2028933115901496,0.23439623684983457,0.007615290867408016,0.0026527654314562423,-11.719682964809556,3.9519603423510083e-07,-5.524711531848865,True,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
