"Name","State","Notes","User","Tags","Created","Runtime","Sweep","AllegroBesselBasis_trainable","PolynomialCutoff_p","_jit_bailout_depth","_jit_fuser","_jit_fusion_strategy","allow_tf32","amsgrad","append","ase_args.format","avg_num_neighbors","batch_size","bessel_frequency_cutoff","betas","chemical_symbols","dataset","dataset_file_name","dataset_seed","dataset_statistics_stride","default_dtype","device","e3nn_version","early_stopping_lower_bounds.LR","early_stopping_patiences.validation_loss","edge_eng_mlp_initialization","edge_eng_mlp_latent_dimensions","ema_decay","ema_use_num_updates","env_embed_mlp_initialization","env_embed_mlp_latent_dimensions","eps","equivariance_test","gpu_oom_offload","grad_anomaly_mode","l_max","latent_mlp_initialization","latent_mlp_latent_dimensions","latent_mlp_nonlinearity","latent_resnet","learning_rate","loss_coeffs.forces","loss_coeffs.stress","loss_coeffs.total_energy","lr_scheduler_factor","lr_scheduler_name","lr_scheduler_patience","max_epochs","metrics_components","metrics_key","model_builders","model_debug_mode","model_dtype","n_train","n_val","nequip_version","num_layers","num_tensor_features","num_weights","optimizer_name","parity","r_max","root","run_name","seed","shuffle","tensorboard","torch_version","two_body_latent_mlp_initialization","two_body_latent_mlp_latent_dimensions","two_body_latent_mlp_nonlinearity","use_ema","validation_dataset","validation_dataset_file_name","verbose","wandb","wandb_project","warn_unused","weight_decay","LR","cumulative_wall","epoch","training_e/N_mae","training_e_mae","training_f_mae","training_f_rmse","training_loss","training_loss_e","training_loss_f","training_loss_stress","training_stress_mae","training_stress_rmse","validation_e/N_mae","validation_e_mae","validation_f_mae","validation_f_rmse","validation_loss","validation_loss_e","validation_loss_f","validation_loss_stress","validation_stress_mae","validation_stress_rmse","wall"
"allegro_model_44_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-21T04:56:10.000Z","25117","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""report_per_component"":false,""PerSpecies"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1303432","Adam","o3_full","6","results/allegro_model_44_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p001","allegro_model_44_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","23353.71287780488","100","0.010285574942827225","1.2754122018814087","0.11517521739006042","0.16071589291095734","4.072337627410889","2.7803280353546143","0.02582960389554501","0.000021518762878258713","0.002578562358394265","0.004638832062482834","0.003357318229973316","0.41630759835243225","0.11432097852230072","0.16330066323280334","1.7713985443115234","0.4378010034561157","0.02666710875928402","0.000009693076208350249","0.0018179194303229451","0.003113370155915618","23353.71287780488"
"allegro_model_43_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-21T04:46:44.000Z","24993","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1303432","Adam","o3_full","6","results/allegro_model_43_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","allegro_model_43_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","23229.810864603147","100","0.009410344995558262","1.1668840646743774","0.12027191370725632","0.16428008675575256","3.602102279663086","2.2522709369659424","0.026987945660948753","0.000017186237528221682","0.002347581321373582","0.004145628772675991","0.0036874779034405942","0.4572471976280213","0.1215151846408844","0.1723829209804535","1.9827384948730469","0.496778666973114","0.029715869575738907","0.000006630385087191826","0.0016214351635426285","0.00257495348341763","23229.810864603147"
"allegro_model_42_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-21T04:45:10.000Z","24917","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1303432","Adam","o3_full","6","results/allegro_model_42_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","allegro_model_42_r_max6p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","23180.795604930725","100","0.010298416949808598","1.2770048379898071","0.15487654507160187","0.21964915096759796","5.030819892883301","2.617845058441162","0.04824575036764145","0.000027524980396265164","0.0029658940620720387","0.00524642551317811","0.004848001059144735","0.601151704788208","0.15791656076908112","0.228263258934021","3.325181245803833","0.7193713784217834","0.05210411548614502","0.00002414627851976547","0.002794671803712845","0.0049138860777020454","23180.795604930725"
"allegro_model_41_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-21T04:21:40.000Z","22016","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146760","Adam","o3_full","6","results/allegro_model_41_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","allegro_model_41_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","20147.39381811302","100","0.010581634007394314","1.312125563621521","0.11977823823690414","0.17091526091098783","4.314615249633789","2.853459358215332","0.029212024062871933","0.000022056263333070092","0.0026096305809915066","0.004696409683674574","0.0035888650454580784","0.4450192451477051","0.11986462771892548","0.18394768238067627","2.179375171661377","0.4873663783073426","0.03383674845099449","0.000006850077170383884","0.0016199150122702122","0.002617265097796917","20147.39381811302"
"allegro_model_40_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-21T04:10:30.000Z","21498","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146760","Adam","o3_full","6","results/allegro_model_40_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","allegro_model_40_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","19816.00025950279","100","0.009841213934123516","1.2203118801116943","0.1258576214313507","0.17166930437088013","3.931329250335694","2.4573850631713867","0.029470352455973625","0.000016947355106822215","0.0023409577552229166","0.004116716329008341","0.00392373651266098","0.4865433871746063","0.12706781923770905","0.17662502825260162","2.1054036617279053","0.5454373955726624","0.03119640238583088","0.000005888734904146986","0.0015554799465462563","0.002426671562716365","19816.00025950279"
"allegro_model_39_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-21T04:07:19.000Z","21594","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146760","Adam","o3_full","6","results/allegro_model_39_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","allegro_model_39_r_max6p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","19926.18924063584","100","0.01040857657790184","1.2906640768051147","0.15617339313030243","0.22413170337677","5.218433380126953","2.7057735919952393","0.050235018134117126","0.00003613921580836177","0.0035656325053423643","0.0060115898959338665","0.0047990125603973866","0.5950770974159241","0.1597265750169754","0.2270009070634842","3.293656826019287","0.7164995670318604","0.0515294149518013","0.000027442318241810423","0.0032050369773060083","0.005238541401922703","19926.18924063584"
"allegro_model_38_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","finished","-","","","2024-11-20T23:22:48.000Z","19992","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070728","Adam","o3_full","6","results/allegro_model_38_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","allegro_model_38_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","18294.19387488393","100","0.010863874107599258","1.3471213579177856","0.1241735816001892","0.17278003692626953","4.534918785095215","3.0417566299438477","0.029852941632270813","0.000020531744667096063","0.002544817514717579","0.0045311967842280865","0.0038248563650995497","0.4742824137210846","0.1241299957036972","0.1890467405319214","2.3192076683044434","0.5321333408355713","0.03573866933584213","0.000005638291440845933","0.0015417624963447452","0.002374508650973439","18294.19387488393"
"allegro_model_37_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-20T23:15:09.000Z","19886","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070728","Adam","o3_full","6","results/allegro_model_37_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","allegro_model_37_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","18146.05912617501","100","0.010229343548417091","1.2684401273727417","0.13052381575107574","0.17850324511528015","4.286520957946777","2.6929008960723877","0.03186341002583504","0.00001796439210011158","0.0024247702676802874","0.004238442052155733","0.00419932696968317","0.5207167267799377","0.13238847255706787","0.19139108061790464","2.439094066619873","0.6073712706565857","0.0366305448114872","0.000007783504770486616","0.0017920501995831728","0.0027898934204131365","18146.05912617501"
"allegro_model_36_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","finished","-","","","2024-11-20T23:14:57.000Z","19804","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070728","Adam","o3_full","6","results/allegro_model_36_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","allegro_model_36_r_max6p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","18127.69289972121","100","0.010683896951377392","1.3248032331466677","0.1609092503786087","0.2406073361635208","5.726494789123535","2.8310742378234863","0.05789189040660858","0.000033172182156704366","0.0034002684988081455","0.005759529769420624","0.004950173199176788","0.6138214468955994","0.16454273462295532","0.2385648638010025","3.6217153072357178","0.7754113078117371","0.05691319331526756","0.00002584243702585809","0.0030590686947107315","0.0050835455767810345","18127.69289972121"
"allegro_model_35_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-20T20:42:46.000Z","38382","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2134920","Adam","o3_full","6","results/allegro_model_35_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","allegro_model_35_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","36720.11055719433","100","0.010101265273988249","1.2525585889816284","0.12592995166778564","0.18442657589912417","4.290401458740234","2.5892598628997803","0.034013159573078156","0.00001917926783789881","0.0024688413832336664","0.0043794140219688416","0.0035165005829185247","0.43604621291160583","0.1256866306066513","0.1784798949956894","2.0654215812683105","0.4723734259605408","0.03185507655143738","0.000011745441952371038","0.002159723080694675","0.0034271623007953167","36720.11055719433"
"allegro_model_34_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-20T20:08:25.000Z","38446","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2134920","Adam","o3_full","6","results/allegro_model_34_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","allegro_model_34_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","36674.36269409582","100","0.010010547935962675","1.2413086891174316","0.13370901346206665","0.19443340599536896","4.526425838470459","2.635854721069336","0.03780435025691986","0.000014225513041310478","0.0022526057437062263","0.0037716724909842014","0.003878086805343628","0.480882853269577","0.13475249707698822","0.21990534663200376","2.9416444301605225","0.5235446691513062","0.04835835844278336","0.000007265509339049459","0.001740034087561071","0.0026954610366374254","36674.36269409582"
"allegro_model_33_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-20T20:06:24.000Z","38252","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2134920","Adam","o3_full","6","results/allegro_model_33_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","allegro_model_33_r_max6p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","36469.41620174702","100","0.010253343731164932","1.2714135646820068","0.16147823631763458","0.22156035900115967","5.107432842254639","2.652549982070923","0.04908899590373039","0.000017448199287173338","0.0025615196209400892","0.004177104216068983","0.004764784127473831","0.5908331871032715","0.16471946239471436","0.23798750340938568","3.536839246749878","0.7045989036560059","0.05663805827498436","0.000013499784472514875","0.0023315828293561935","0.003674205159768462","36469.41620174702"
"allegro_model_32_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-20T20:04:36.000Z","33063","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1952648","Adam","o3_full","6","results/allegro_model_32_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","allegro_model_32_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","31324.54941268172","100","0.010196087881922722","1.264315128326416","0.12805765867233276","0.18014243245124817","4.282827854156494","2.659773349761963","0.032451290637254715","0.000019682052879943512","0.0025593917816877365","0.004436446353793144","0.0037443949840962887","0.4643048644065857","0.12853245437145233","0.18659178912639615","2.2404987812042236","0.4994637072086334","0.034816496074199677","0.00000837503557704622","0.001876205438748002","0.0028939652256667614","31324.54941268172"
"allegro_model_31_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-20T19:56:59.000Z","33246","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1952648","Adam","o3_full","6","results/allegro_model_31_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","allegro_model_31_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","31508.53773859702","100","0.009741708636283876","1.207972526550293","0.135811910033226","0.1881510317325592","4.206940174102783","2.4364848136901855","0.035400815308094025","0.000016466488887090236","0.0023963837884366512","0.004057892132550478","0.003935715649276972","0.48802879452705383","0.1367063820362091","0.2009073793888092","2.5480172634124756","0.5296622514724731","0.04036377742886543","0.000006623025001317728","0.001752843032591045","0.002573523903265595","31508.53773859702"
